日期,股票代码,名称,收盘价,最高价,最低价
2018-10-23,'601398,工商银行,5.47,5.66,5.45
2018-10-22,'601398,工商银行,5.63,5.68,5.5
2018-10-19,'601398,工商银行,5.48,5.52,5.28
2018-10-18,'601398,工商银行,5.35,5.43,5.35
2018-10-17,'601398,工商银行,5.43,5.52,5.38
2018-10-16,'601398,工商银行,5.45,5.52,5.42
2018-10-15,'601398,工商银行,5.43,5.52,5.43
2018-10-12,'601398,工商银行,5.53,5.55,5.4
2018-10-11,'601398,工商银行,5.4,5.49,5.36
2018-10-10,'601398,工商银行,5.55,5.58,5.51
2018-10-09,'601398,工商银行,5.53,5.58,5.5
2018-10-08,'601398,工商银行,5.56,5.64,5.52
2018-09-28,'601398,工商银行,5.77,5.8,5.68
2018-09-27,'601398,工商银行,5.69,5.71,5.6
2018-09-26,'601398,工商银行,5.7,5.77,5.66
2018-09-25,'601398,工商银行,5.67,5.72,5.64
2018-09-21,'601398,工商银行,5.75,5.75,5.45
2018-09-20,'601398,工商银行,5.49,5.52,5.44
2018-09-19,'601398,工商银行,5.44,5.46,5.36
2018-09-18,'601398,工商银行,5.39,5.39,5.3
2018-09-17,'601398,工商银行,5.32,5.37,5.31
2018-09-14,'601398,工商银行,5.37,5.39,5.35
2018-09-13,'601398,工商银行,5.37,5.38,5.3
2018-09-12,'601398,工商银行,5.29,5.33,5.28
2018-09-11,'601398,工商银行,5.34,5.39,5.31
2018-09-10,'601398,工商银行,5.34,5.4,5.31
2018-09-07,'601398,工商银行,5.35,5.38,5.32
2018-09-06,'601398,工商银行,5.33,5.37,5.3
2018-09-05,'601398,工商银行,5.35,5.43,5.35
2018-09-04,'601398,工商银行,5.44,5.47,5.36
2018-09-03,'601398,工商银行,5.43,5.47,5.39
2018-08-31,'601398,工商银行,5.44,5.48,5.36
2018-08-30,'601398,工商银行,5.4,5.5,5.38
2018-08-29,'601398,工商银行,5.49,5.51,5.45
2018-08-28,'601398,工商银行,5.51,5.57,5.49
2018-08-27,'601398,工商银行,5.53,5.54,5.43
2018-08-24,'601398,工商银行,5.49,5.53,5.35
2018-08-23,'601398,工商银行,5.4,5.45,5.37
2018-08-22,'601398,工商银行,5.39,5.45,5.34
2018-08-21,'601398,工商银行,5.4,5.43,5.35
2018-08-20,'601398,工商银行,5.36,5.39,5.26
2018-08-17,'601398,工商银行,5.26,5.31,5.24
2018-08-16,'601398,工商银行,5.27,5.33,5.2
2018-08-15,'601398,工商银行,5.29,5.36,5.28
2018-08-14,'601398,工商银行,5.38,5.39,5.31
2018-08-13,'601398,工商银行,5.4,5.47,5.31
2018-08-10,'601398,工商银行,5.5,5.57,5.47
2018-08-09,'601398,工商银行,5.57,5.58,5.46
2018-08-08,'601398,工商银行,5.51,5.58,5.5
2018-08-07,'601398,工商银行,5.6,5.6,5.44
2018-08-06,'601398,工商银行,5.51,5.6,5.46
2018-08-03,'601398,工商银行,5.48,5.54,5.43
2018-08-02,'601398,工商银行,5.44,5.54,5.41
2018-08-01,'601398,工商银行,5.55,5.71,5.54
2018-07-31,'601398,工商银行,5.65,5.68,5.53
2018-07-30,'601398,工商银行,5.59,5.65,5.52
2018-07-27,'601398,工商银行,5.54,5.57,5.5
2018-07-26,'601398,工商银行,5.55,5.68,5.5
2018-07-25,'601398,工商银行,5.62,5.64,5.55
2018-07-24,'601398,工商银行,5.61,5.73,5.58
2018-07-23,'601398,工商银行,5.6,5.71,5.43
2018-07-20,'601398,工商银行,5.47,5.51,5.13
2018-07-19,'601398,工商银行,5.17,5.25,5.14
2018-07-18,'601398,工商银行,5.23,5.32,5.23
2018-07-17,'601398,工商银行,5.23,5.24,5.17
2018-07-16,'601398,工商银行,5.23,5.35,5.21
2018-07-13,'601398,XD工商银,5.36,5.46,5.34
2018-07-12,'601398,工商银行,5.66,5.67,5.46
2018-07-11,'601398,工商银行,5.48,5.52,5.39
2018-07-10,'601398,工商银行,5.52,5.57,5.46
2018-07-09,'601398,工商银行,5.53,5.54,5.31
2018-07-06,'601398,工商银行,5.29,5.34,5.18
2018-07-05,'601398,工商银行,5.23,5.29,5.16
2018-07-04,'601398,工商银行,5.16,5.2,5.11
2018-07-03,'601398,工商银行,5.14,5.14,5.05
2018-07-02,'601398,工商银行,5.08,5.3,5.05
2018-06-29,'601398,工商银行,5.32,5.33,5.22
2018-06-28,'601398,工商银行,5.2,5.29,5.18
2018-06-27,'601398,工商银行,5.31,5.41,5.28
2018-06-26,'601398,工商银行,5.42,5.51,5.36
2018-06-25,'601398,工商银行,5.54,5.71,5.52
2018-06-22,'601398,工商银行,5.67,5.68,5.63
2018-06-21,'601398,工商银行,5.68,5.73,5.66
2018-06-20,'601398,工商银行,5.69,5.72,5.65
2018-06-19,'601398,工商银行,5.74,5.76,5.61
2018-06-15,'601398,工商银行,5.7,5.73,5.6
2018-06-14,'601398,工商银行,5.62,5.65,5.54
2018-06-13,'601398,工商银行,5.58,5.59,5.53
2018-06-12,'601398,工商银行,5.6,5.61,5.55
2018-06-11,'601398,工商银行,5.58,5.6,5.52
2018-06-08,'601398,工商银行,5.58,5.68,5.57
2018-06-07,'601398,工商银行,5.69,5.72,5.65
2018-06-06,'601398,工商银行,5.65,5.69,5.65
2018-06-05,'601398,工商银行,5.7,5.73,5.66
2018-06-04,'601398,工商银行,5.7,5.72,5.64
2018-06-01,'601398,工商银行,5.64,5.7,5.61
2018-05-31,'601398,工商银行,5.66,5.68,5.61
2018-05-30,'601398,工商银行,5.63,5.7,5.62
2018-05-29,'601398,工商银行,5.74,5.76,5.62
2018-05-28,'601398,工商银行,5.76,5.79,5.73
2018-05-25,'601398,工商银行,5.78,5.8,5.74
2018-05-24,'601398,工商银行,5.77,5.88,5.76
2018-05-23,'601398,工商银行,5.85,5.96,5.85
2018-05-22,'601398,工商银行,5.97,6.02,5.94
2018-05-21,'601398,工商银行,6.03,6.08,5.99
2018-05-18,'601398,工商银行,6.05,6.06,5.93
2018-05-17,'601398,工商银行,5.97,6.01,5.94
2018-05-16,'601398,工商银行,6.0,6.07,5.98
2018-05-15,'601398,工商银行,6.09,6.14,6.05
2018-05-14,'601398,工商银行,6.07,6.15,6.03
2018-05-11,'601398,工商银行,6.07,6.1,5.99
2018-05-10,'601398,工商银行,6.0,6.04,5.95
2018-05-09,'601398,工商银行,5.99,6.0,5.94
2018-05-08,'601398,工商银行,5.98,6.08,5.91
2018-05-07,'601398,工商银行,5.95,5.96,5.85
2018-05-04,'601398,工商银行,5.91,5.96,5.89
2018-05-03,'601398,工商银行,5.95,6.01,5.91
2018-05-02,'601398,工商银行,5.98,6.09,5.96
2018-04-27,'601398,工商银行,6.0,6.03,5.89
2018-04-26,'601398,工商银行,5.95,6.0,5.89
2018-04-25,'601398,工商银行,5.99,6.05,5.95
2018-04-24,'601398,工商银行,6.08,6.23,6.0
2018-04-23,'601398,工商银行,6.02,6.05,5.86
2018-04-20,'601398,工商银行,5.92,5.94,5.82
2018-04-19,'601398,工商银行,5.92,5.98,5.88
2018-04-18,'601398,工商银行,5.88,5.92,5.81
2018-04-17,'601398,工商银行,5.79,5.86,5.75
2018-04-16,'601398,工商银行,5.82,6.0,5.78
2018-04-13,'601398,工商银行,6.03,6.15,6.0
2018-04-12,'601398,工商银行,6.08,6.23,6.05
2018-04-11,'601398,工商银行,6.24,6.3,6.11
2018-04-10,'601398,工商银行,6.12,6.13,5.85
2018-04-09,'601398,工商银行,5.86,5.91,5.85
2018-04-04,'601398,工商银行,5.87,5.94,5.84
2018-04-03,'601398,工商银行,5.88,5.94,5.84
2018-04-02,'601398,工商银行,5.96,6.12,5.93
2018-03-30,'601398,工商银行,6.09,6.15,6.06
2018-03-29,'601398,工商银行,6.09,6.24,5.92
2018-03-28,'601398,工商银行,5.98,6.1,5.9
2018-03-27,'601398,工商银行,5.98,6.13,5.92
2018-03-26,'601398,工商银行,6.02,6.28,5.95
2018-03-23,'601398,工商银行,6.3,6.35,6.15
2018-03-22,'601398,工商银行,6.47,6.49,6.36
2018-03-21,'601398,工商银行,6.49,6.58,6.43
2018-03-20,'601398,工商银行,6.53,6.54,6.34
2018-03-19,'601398,工商银行,6.4,6.41,6.3
2018-03-16,'601398,工商银行,6.36,6.46,6.35
2018-03-15,'601398,工商银行,6.46,6.47,6.4
2018-03-14,'601398,工商银行,6.44,6.5,6.4
2018-03-13,'601398,工商银行,6.5,6.58,6.48
2018-03-12,'601398,工商银行,6.48,6.62,6.45
2018-03-09,'601398,工商银行,6.55,6.61,6.53
2018-03-08,'601398,工商银行,6.55,6.67,6.52
2018-03-07,'601398,工商银行,6.63,6.73,6.58
2018-03-06,'601398,工商银行,6.55,6.68,6.48
2018-03-05,'601398,工商银行,6.62,6.72,6.53
2018-03-02,'601398,工商银行,6.68,6.72,6.58
2018-03-01,'601398,工商银行,6.69,6.76,6.59
2018-02-28,'601398,工商银行,6.67,6.77,6.63
2018-02-27,'601398,工商银行,6.79,7.03,6.71
2018-02-26,'601398,工商银行,7.02,7.17,6.94
2018-02-23,'601398,工商银行,7.01,7.04,6.93
2018-02-22,'601398,工商银行,7.0,7.08,6.96
2018-02-14,'601398,工商银行,6.88,6.9,6.73
2018-02-13,'601398,工商银行,6.8,6.88,6.64
2018-02-12,'601398,工商银行,6.61,6.71,6.52
2018-02-09,'601398,工商银行,6.68,6.72,6.43
2018-02-08,'601398,工商银行,6.82,7.08,6.69
2018-02-07,'601398,工商银行,7.13,7.67,7.0
2018-02-06,'601398,工商银行,7.57,7.65,7.4
2018-02-05,'601398,工商银行,7.75,7.77,7.46
2018-02-02,'601398,工商银行,7.6,7.67,7.44
2018-02-01,'601398,工商银行,7.68,7.7,7.42
2018-01-31,'601398,工商银行,7.48,7.5,7.21
2018-01-30,'601398,工商银行,7.28,7.42,7.21
2018-01-29,'601398,工商银行,7.43,7.69,7.36
2018-01-26,'601398,工商银行,7.37,7.55,7.27
2018-01-25,'601398,工商银行,7.35,7.42,7.13
2018-01-24,'601398,工商银行,7.4,7.66,7.3
2018-01-23,'601398,工商银行,7.49,7.53,7.11
2018-01-22,'601398,工商银行,7.17,7.35,7.01
2018-01-19,'601398,工商银行,7.12,7.2,6.98
2018-01-18,'601398,工商银行,7.13,7.15,6.75
2018-01-17,'601398,工商银行,6.72,6.99,6.64
2018-01-16,'601398,工商银行,6.59,6.59,6.38
2018-01-15,'601398,工商银行,6.43,6.48,6.24
2018-01-12,'601398,工商银行,6.25,6.3,6.2
2018-01-11,'601398,工商银行,6.21,6.24,6.14
2018-01-10,'601398,工商银行,6.16,6.19,6.06
2018-01-09,'601398,工商银行,6.09,6.11,6.04
2018-01-08,'601398,工商银行,6.07,6.1,6.04
2018-01-05,'601398,工商银行,6.08,6.11,6.06
2018-01-04,'601398,工商银行,6.07,6.18,6.06
2018-01-03,'601398,工商银行,6.16,6.32,6.12
2018-01-02,'601398,工商银行,6.18,6.39,6.11
