adj_week,close,log_r
131.0,6126.1083,-0.00042944637753827413
130.0,6128.7397,-0.01574667330082877
129.0,6226.0108,0.014211500525815813
128.0,6138.1556,0.021047362628825828
127.0,6010.3137,-0.0004467820105260269
126.0,6012.9996,0.007298396812986589
125.0,5969.2741,0.03351705218803659
124.0,5772.5174,-0.01109734818094589
123.0,5836.9338,-0.023374657195894794
122.0,5974.9772,0.018785289360432996
121.0,5863.7832,-0.037801002429157106
120.0,6089.6828,-0.019864759385563716
119.0,6211.8624,-0.01420201548945953
118.0,6300.7128,-0.03546272494888803
117.0,6528.1624,-0.007715614766406308
116.0,6578.726,0.02728566797254031
115.0,6401.6479,-0.022392680572827603
114.0,6546.615,0.009726765028324959
113.0,6483.2463,0.005464301773098953
112.0,6447.9165,-0.0007631336380096846
111.0,6452.839,-0.003608402380918162
110.0,6476.1655,0.02644266730497329
109.0,6307.1627,-0.004736604658365534
108.0,6337.1081,0.02073000333347326
107.0,6207.0921,-0.002673039916688332
106.0,6223.7061,0.016477002488000665
105.0,6121.9983,-0.01179866419520967
104.0,6194.6575,-0.02816602510386638
103.0,6371.6168,0.01709406534797295
102.0,6263.6256,-0.002928673100145452
101.0,6281.9966,-0.005797760865369298
100.0,6318.5239,-0.03045511395695604
99.0,6513.9155,-0.0010830932505101164
98.0,6520.9745,-0.020016651251692046
97.0,6652.8177,0.007618392293076831
96.0,6602.3265,0.0027968776419007063
95.0,6583.8864,0.018594609777611754
94.0,6462.5928,0.001046241968973719
93.0,6455.8349,-0.003007600466945034
92.0,6475.2807,0.0008944460816334356
91.0,6469.4915,0.022099754361031572
90.0,6328.0856,-0.006693293393025602
89.0,6370.5834,0.014614425593882069
88.0,6278.158,-0.03026222107568375
87.0,6471.053000000001,0.01778954608065638
86.0,6356.9538,-0.00842439461430669
85.0,6410.7335,-0.013759987285071166
84.0,6499.5548,0.03132826559864849
83.0,6299.0915,0.015326071553051596
82.0,6203.2872,6.366182274447197e-05
81.0,6202.8923,-0.02986339466158459
80.0,6390.9254,-0.007807198187155407
79.0,6441.0159,0.022159928710404578
78.0,6299.8533,0.03034780559763036
77.0,6111.5385,0.03461278585379166
76.0,5903.6202,-0.010221313943067538
75.0,5964.2724,-0.009944101662334543
74.0,6023.8776,-0.0014474209867395911
73.0,6032.603,0.049790865612442954
72.0,5739.5897,0.00116590206366033
71.0,5732.9018,0.003248147327637435
70.0,5714.3107,-0.04234660454008898
69.0,5961.4890000000005,-0.004035300116315679
68.0,5985.594,-0.0042887928043531896
67.0,6011.3201,-0.060205245543069455
66.0,6384.3496,0.03435470942400743
65.0,6168.7419,0.007193251547529844
64.0,6124.5278,0.007719552881550876
63.0,6077.4312,0.021314810786868848
62.0,5949.2627,0.07688748111269136
61.0,5508.9818,-0.020229639699471252
60.0,5621.5614,-0.004858037579533322
59.0,5648.9376,-0.056872203047955885
58.0,5979.5164,0.05417454061243301
57.0,5664.1971,0.03504644117548531
56.0,5469.1254,-0.0894040400375993
55.0,5980.6111,0.014641823689624436
54.0,5893.682,-0.10869865407225487
53.0,6570.432,-0.14789345910021046
52.0,7617.689,-0.02264043711158629
51.0,7792.124,0.011974972640781697
50.0,7699.37,0.054538669649857596
49.0,7290.701999999999,-0.02985863917861474
48.0,7511.675,0.01821017946647591
47.0,7376.124,-0.05667844713655077
46.0,7806.266,0.031115784419819777
45.0,7567.108,0.016020238778069892
44.0,7446.847,0.04981494135175753
43.0,7084.971,-0.007489626842884807
42.0,7138.234,0.012783949195384631
41.0,7047.56,0.08549746661069703
40.0,6470.0509999999995,0.05501309292146846
39.0,6123.727,0.002509954021660341
38.0,6108.376,0.011773456230752797
37.0,6036.880999999999,-0.07288631430900948
36.0,6493.319,0.05879463575039991
35.0,6122.553000000001,-0.11123157516709886
34.0,6842.894,-0.10663369795515665
33.0,7612.901999999999,-0.12484858097131887
32.0,8625.242,0.073587988183047
31.0,8013.319,0.0363764489952144
30.0,7727.061,-0.08648367626608214
29.0,8425.074,0.05243381270157615
28.0,7994.696999999999,0.09849668521745156
27.0,7244.784000000001,-0.015165347469571294
26.0,7355.491,-0.2104139550428931
25.0,9078.065,-0.0954639352334121
24.0,9987.407,-0.1450045300749131
23.0,11545.89,0.03538163221469753
22.0,11144.52,0.11168381272466342
21.0,9966.845,0.01911163230260219
20.0,9778.171,0.11191222551003929
19.0,8742.885,0.06394840196601001
18.0,8201.293,-0.03220007630461119
17.0,8469.673,0.005989560778663624
16.0,8419.095,0.05346869527024216
15.0,7980.76,0.0035864083446343295
14.0,7952.189,0.0349566040770055
13.0,7679.01,0.07054715284154107
12.0,7155.945,0.043563887152731226
11.0,6850.897,0.079146341315968
10.0,6329.576,0.031544985294520454
9.0,6133.026,0.018856354888163923
8.0,6018.463000000001,0.018000310143724663
7.0,5911.098000000001,0.024285698247903796
6.0,5769.272,0.04149318103151027
5.0,5534.785,-0.017541150181454766
4.0,5632.728,-9.959154161833802e-05
3.0,5633.289000000001,0.020293320758019658
2.0,5520.1230000000005,0.020325186948353703
